uri,is_viral,repost_6m,repost_12m,repost_18m,repost_24m,repost_30m,repost_18_to_30m,repost_acceleration,repost_velocity_ratio,repost_burst_ratio,repost_30m_log,like_6m,like_12m,like_18m,like_24m,like_30m,like_18_to_30m,like_acceleration,like_velocity_ratio,like_burst_ratio,like_30m_log,reply_6m,reply_12m,reply_18m,reply_24m,reply_30m,reply_18_to_30m,reply_acceleration,reply_velocity_ratio,reply_burst_ratio,reply_30m_log,quote_6m,quote_12m,quote_18m,quote_24m,quote_30m,quote_18_to_30m,quote_acceleration,quote_velocity_ratio,quote_burst_ratio,quote_30m_log,ttf_repost_sec,ttf_like_sec,ttf_reply_sec,ttf_quote_sec,text_len,has_embed,author_followers,author_follows,author_posts_count,author_followers_log,author_follows_log,author_posts_count_log,author_is_whale,author_ff_ratio,author_prior_post_count,author_prior_post_count_log,author_hist_mean_likes,author_hist_max_likes,author_hist_mean_reposts,author_hist_max_reposts,author_hist_mean_replies,author_hist_max_replies,author_hist_mean_quotes,author_hist_max_quotes,repost_engager_count,repost_engager_followers_max,repost_engager_followers_mean,repost_engager_followers_median,repost_engager_followers_sum,repost_engager_followers_std,repost_engager_reach_log,repost_whale_count,repost_whale_ratio,repost_reach_concentration,like_engager_count,like_engager_followers_max,like_engager_followers_mean,like_engager_followers_median,like_engager_followers_sum,like_engager_followers_std,like_engager_reach_log,like_whale_count,like_whale_ratio,like_reach_concentration,reply_engager_count,reply_engager_followers_max,reply_engager_followers_mean,reply_engager_followers_median,reply_engager_followers_sum,reply_engager_followers_std,reply_engager_reach_log,reply_whale_count,reply_whale_ratio,reply_reach_concentration,quote_engager_count,quote_engager_followers_max,quote_engager_followers_mean,quote_engager_followers_median,quote_engager_followers_sum,quote_engager_followers_std,quote_engager_reach_log,quote_whale_count,quote_whale_ratio,quote_reach_concentration,total_engagement_30m,like_repost_ratio_30m,reply_repost_ratio_30m,quote_repost_ratio_30m,total_engagement_18m,like_repost_ratio_18m,emotion_joy,emotion_moral_outrage,emotion_neutral,emotion_sadness,emotion_anger,emotion_label
at://did:plc:nxjnv7y5oz66lrltg752v4p7/app.bsky.feed.post/3mjd77sdwrs23,1,0,0,0,0,0,0,0,0.0,0.0,0.0,2,2,3,3,5,2,-1,0.5,0.3333333333333333,1.791759469228055,1,1,1,1,2,1,0,0.5,0.3333333333333333,1.0986122886681098,0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,15.899856,317.739663,9999.0,78,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,5.0,2.0,0.0,4,3.0,0.9902678,0.0016162285,0.0024981315,0.0026704064,0.0029474325,joy
at://did:plc:nxrte33cwhaawrghfaoyo3up/app.bsky.feed.post/3mjdd3miga22i,1,0,0,2,2,2,0,-2,0.0,0.0,1.0986122886681098,2,3,6,8,9,3,-3,0.42857142857142855,0.2,2.302585092994046,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,1017.924113,220.696121,9999.0,9999.0,161,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3.0,0.0,0.0,8,2.0,0.004377758,0.9830315,0.0033719228,0.0049836496,0.0042351424,moral_outrage
at://did:plc:ny5mscvguz4r636nekozpqac/app.bsky.feed.post/3mjcbovok5k2k,1,21,29,40,43,46,6,-34,0.14634146341463414,0.44680851063829785,3.8501476017100584,150,237,323,380,426,103,-220,0.31790123456790126,0.351288056206089,6.056784013228625,3,4,5,5,5,0,-5,0.0,0.5,1.791759469228055,0,2,2,2,2,0,-2,0.0,0.0,1.0986122886681098,17.500192,10.98394,25.693399,448.75058,136,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479,9.063829787234043,0.10638297872340426,0.0425531914893617,370,7.878048780487805,0.024715971,0.6694011,0.29286736,0.00556638,0.007449243,moral_outrage
at://did:plc:ny5mscvguz4r636nekozpqac/app.bsky.feed.post/3mjdfhuct3k27,1,32,37,43,53,60,17,-26,0.38636363636363635,0.5245901639344263,4.110873864173311,231,322,395,465,528,133,-262,0.33585858585858586,0.43667296786389415,6.270988431858299,9,10,12,14,15,3,-9,0.23076923076923078,0.5625,2.772588722239781,2,3,3,5,6,3,0,0.75,0.2857142857142857,1.9459101490553132,10.036341,7.213373,40.033812,125.765757,51,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609,8.655737704918034,0.2459016393442623,0.09836065573770492,453,8.977272727272727,0.008883762,0.0049370853,0.98081744,0.0034197147,0.0019419703,neutral
at://did:plc:ny5mscvguz4r636nekozpqac/app.bsky.feed.post/3mjdjeeb4mc2f,1,69,90,113,124,129,16,-97,0.14035087719298245,0.5307692307692308,4.867534450455582,394,588,723,817,888,165,-558,0.22790055248618785,0.4431946006749156,6.790097235513905,9,14,21,24,26,5,-16,0.22727272727272727,0.3333333333333333,3.295836866004329,2,2,2,2,2,0,-2,0.0,0.6666666666666666,1.0986122886681098,14.034524,7.391061,24.131501,26.67161,56,0,0,0,0,0.0,0.0,0.0,0,0.0,1,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045,6.8307692307692305,0.2,0.015384615384615385,859,6.342105263157895,0.5184358,0.29989305,0.018575568,0.004867019,0.15822859,joy
at://did:plc:nyjm4ylfid2a7mjm6varxuiq/app.bsky.feed.post/3mjchc4hqys23,1,8,11,13,16,17,4,-9,0.2857142857142857,0.4444444444444444,2.8903717578961645,30,37,45,50,55,10,-35,0.21739130434782608,0.5357142857142857,4.02535169073515,3,5,5,5,5,0,-5,0.0,0.5,1.791759469228055,0,1,1,1,2,1,0,0.5,0.0,1.0986122886681098,17.517737,9.252874,83.433963,611.69877,24,1,0,0,0,0.0,0.0,0.0,0,0.0,2,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,3.0555555555555554,0.2777777777777778,0.1111111111111111,64,3.2142857142857144,0.9883327,0.0022134255,0.0041585797,0.0028889535,0.0024062747,joy
at://did:plc:nyjm4ylfid2a7mjm6varxuiq/app.bsky.feed.post/3mjchi4ytcc23,1,8,11,12,14,15,3,-9,0.23076923076923078,0.5,2.772588722239781,18,23,27,31,31,4,-23,0.14285714285714285,0.5625,3.4657359027997265,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,15.392943,13.238992,9999.0,9999.0,53,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,1.9375,0.0,0.0,39,2.076923076923077,0.01134209,0.017174104,0.9637779,0.0056483373,0.0020575628,neutral
at://did:plc:nyjm4ylfid2a7mjm6varxuiq/app.bsky.feed.post/3mjcx5az7bk2q,1,10,12,18,30,46,28,10,1.4736842105263157,0.2127659574468085,3.8501476017100584,27,36,45,106,154,109,64,2.369565217391304,0.17419354838709677,5.043425116919247,1,1,2,2,3,1,-1,0.3333333333333333,0.25,1.3862943611198906,2,2,2,2,2,0,-2,0.0,0.6666666666666666,1.0986122886681098,10.947604,14.785712,59.998503,50.761023,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,3.276595744680851,0.06382978723404255,0.0425531914893617,67,2.3684210526315788,0.3127378,0.09906548,0.2205617,0.16193761,0.20569748,joy
at://did:plc:nzcmf4wpvos6cf4undpdoujj/app.bsky.feed.post/3mjcz4y2ygs22,1,14,22,32,44,58,26,-6,0.7878787878787878,0.23728813559322035,4.07753744390572,61,101,139,168,205,66,-73,0.4714285714285714,0.2961165048543689,5.327876168789581,1,1,2,3,5,3,1,1.0,0.16666666666666666,1.791759469228055,1,2,2,2,2,0,-2,0.0,0.3333333333333333,1.0986122886681098,45.338214,14.106996,117.464624,63.041559,74,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270,3.4745762711864407,0.0847457627118644,0.03389830508474576,175,4.212121212121212,0.9852566,0.0026917928,0.00823484,0.001369011,0.002447691,joy
at://did:plc:nztbvvo2gl4227zuxjf7gog3/app.bsky.feed.post/3mjcuzmjpn22l,1,25,38,58,73,89,31,-27,0.5254237288135594,0.2777777777777778,4.499809670330265,50,75,107,152,187,80,-27,0.7407407407407407,0.26595744680851063,5.236441962829949,0,4,8,13,14,6,-2,0.6666666666666666,0.0,2.70805020110221,1,2,8,11,12,4,-4,0.4444444444444444,0.07692307692307693,2.5649493574615367,16.177145,13.923513,396.017078,137.918306,264,1,0,0,0,0.0,0.0,0.0,0,0.0,1,0.6931471805599453,1670.0,1670.0,107.0,107.0,40.0,40.0,7.0,7.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302,2.077777777777778,0.15555555555555556,0.13333333333333333,181,1.8135593220338984,0.0018832507,0.98928845,0.0024851465,0.002634242,0.00370888,moral_outrage
at://did:plc:o235mu2w2od33drpntqjpisk/app.bsky.feed.post/3mjcofy5gqc2i,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1,1,1,1,0,-1,0.0,0.5,0.6931471805599453,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,215.17097,9999.0,9999.0,40,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1,1.0,0.012688866,0.004890494,0.976358,0.004379571,0.001683103,neutral
at://did:plc:o2di6ozzwezp4rwluyxc44yi/app.bsky.feed.post/3mjcuzlcrk22h,1,32,51,62,71,80,18,-44,0.2857142857142857,0.3950617283950617,4.394449154672439,102,154,211,252,286,75,-136,0.35377358490566035,0.3554006968641115,5.659482215759621,2,2,2,2,2,0,-2,0.0,0.6666666666666666,1.0986122886681098,0,0,0,0,0,0,0,0.0,0.0,0.0,16.404545,5.617409,107.730618,9999.0,22,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368,3.5308641975308643,0.024691358024691357,0.0,275,3.3492063492063493,0.9891283,0.0017882986,0.002216083,0.0030586596,0.0038087114,joy
at://did:plc:o4c7dddtbkyqb7ykqxtavuee/app.bsky.feed.post/3mjcuvdaphk2j,1,0,0,1,1,2,1,0,0.5,0.0,1.0986122886681098,0,1,3,7,10,7,4,1.75,0.0,2.3978952727983707,0,0,0,3,4,4,4,4.0,0.0,1.6094379124341003,0,0,0,0,0,0,0,0.0,0.0,0.0,1077.264893,599.324035,1109.268301,9999.0,187,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3.3333333333333335,1.3333333333333333,0.0,4,1.5,0.04481768,0.87302226,0.0040390007,0.0031756056,0.07494544,moral_outrage
at://did:plc:o6kqa3h73juszsovlvqvwwqu/app.bsky.feed.post/3mjd3rcgaqk2m,1,9,23,32,39,44,12,-20,0.36363636363636365,0.2,3.8066624897703196,71,147,226,282,320,94,-132,0.41409691629955947,0.22118380062305296,5.771441123130016,1,2,3,3,3,0,-3,0.0,0.25,1.3862943611198906,0,1,1,1,1,0,-1,0.0,0.0,0.6931471805599453,19.431084,11.503806,283.422276,534.841615,204,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368,7.111111111111111,0.06666666666666667,0.022222222222222223,262,6.848484848484849,0.38836157,0.57815987,0.010119074,0.011114844,0.012244594,moral_outrage
at://did:plc:o6sslwdtdpgg4akru6rd53nk/app.bsky.feed.post/3mjcpjvw7us2y,1,1,2,7,19,31,24,17,3.0,0.03125,3.4657359027997265,5,8,15,36,59,44,29,2.75,0.08333333333333333,4.0943445622221,1,2,3,7,7,4,1,1.0,0.125,2.0794415416798357,0,0,0,0,0,0,0,0.0,0.0,0.0,132.887234,93.983282,168.627157,9999.0,11,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,1.84375,0.21875,0.0,25,1.875,0.97866803,0.004024512,0.0029828225,0.0052650343,0.009059637,joy
at://did:plc:o6tn5qlfgilxlhihzsedlnuj/app.bsky.feed.post/3mjdfonafx22e,1,16,41,65,81,97,32,-33,0.48484848484848486,0.16326530612244897,4.584967478670572,102,195,280,343,387,107,-173,0.3807829181494662,0.26288659793814434,5.961005339623274,2,6,7,10,11,4,-3,0.5,0.16666666666666666,2.4849066497880004,3,5,6,7,8,2,-4,0.2857142857142857,0.3333333333333333,2.1972245773362196,55.992137,14.423163,142.193083,130.697501,185,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503,3.9489795918367347,0.11224489795918367,0.08163265306122448,358,4.242424242424242,0.347679,0.1293479,0.5106492,0.0082968995,0.0040270244,neutral
at://did:plc:o6tn5qlfgilxlhihzsedlnuj/app.bsky.feed.post/3mjdhi4f24s2e,1,10,19,31,38,44,13,-18,0.40625,0.2222222222222222,3.8066624897703196,54,95,130,155,174,44,-86,0.33587786259541985,0.30857142857142855,5.1647859739235145,1,2,2,3,3,1,-1,0.3333333333333333,0.25,1.3862943611198906,1,2,2,2,2,0,-2,0.0,0.3333333333333333,1.0986122886681098,52.716297,14.777886,180.330598,171.189021,292,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,3.8666666666666667,0.06666666666666667,0.044444444444444446,165,4.0625,0.69773465,0.05139284,0.2387239,0.0063777594,0.005770891,joy
at://did:plc:o7mqzu7aleiaz4hi44hod7x2/app.bsky.feed.post/3mjd4mtnlnk2w,1,1,4,10,26,46,36,26,3.272727272727273,0.02127659574468085,3.8501476017100584,4,26,57,122,227,170,113,2.9310344827586206,0.017543859649122806,5.429345628954441,0,0,1,3,6,5,4,2.5,0.0,1.9459101490553132,0,0,0,1,2,2,2,2.0,0.0,1.0986122886681098,23.697491,38.364972,939.24697,1432.736082,298,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281,4.829787234042553,0.1276595744680851,0.0425531914893617,68,5.181818181818182,0.9714507,0.016558778,0.004980733,0.002582294,0.0044276286,joy
at://did:plc:o7ngoraxszx2hcmqpr6i3men/app.bsky.feed.post/3mjdpm62yes2w,1,5,19,28,32,37,9,-19,0.3103448275862069,0.13157894736842105,3.6375861597263857,121,266,383,445,501,118,-265,0.3072916666666667,0.2410358565737052,6.218600119691729,9,23,30,37,40,10,-20,0.3225806451612903,0.21951219512195122,3.713572066704308,3,5,16,21,22,6,-10,0.35294117647058826,0.13043478260869565,3.1354942159291497,81.41871,10.949134,136.791058,62.792064,103,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600,13.18421052631579,1.0526315789473684,0.5789473684210527,457,13.206896551724139,0.98480624,0.002896733,0.007739495,0.0012151407,0.0033423922,joy
at://did:plc:oa7sjmnuit7dvlppuk3olvyg/app.bsky.feed.post/3mjd2lwl2ws24,1,14,16,25,34,37,12,-13,0.46153846153846156,0.3684210526315789,3.6375861597263857,75,108,147,178,203,56,-91,0.3783783783783784,0.36764705882352944,5.318119993844216,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,17.980552,5.412119,9999.0,9999.0,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,5.342105263157895,0.0,0.0,172,5.653846153846154,0.3127378,0.09906548,0.22056171,0.16193761,0.20569748,joy
at://did:plc:oad4xysbqn56qmp62zrr3uik/app.bsky.feed.post/3mjbstxosyc22,1,1,2,4,6,6,2,-2,0.4,0.14285714285714285,1.9459101490553132,5,6,7,11,19,12,5,1.5,0.25,2.995732273553991,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,48.481815,29.776722,9999.0,9999.0,121,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,2.7142857142857144,0.0,0.0,11,1.4,0.0052837427,0.9629981,0.015428296,0.012726148,0.0035637165,moral_outrage
at://did:plc:oad4xysbqn56qmp62zrr3uik/app.bsky.feed.post/3mjd6wetxgk2z,1,2,5,9,11,13,4,-5,0.4,0.14285714285714285,2.6390573296152584,6,11,21,32,42,21,0,0.9545454545454546,0.13953488372093023,3.7612001156935624,1,1,1,1,1,0,-1,0.0,0.5,0.6931471805599453,0,0,0,0,0,0,0,0.0,0.0,0.0,196.669254,18.340744,207.945662,9999.0,34,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,3.0,0.07142857142857142,0.0,31,2.1,0.22197512,0.32735354,0.39721587,0.033778563,0.01967691,neutral
at://did:plc:oazod3zfweyhy4cmyoa4yxqv/app.bsky.feed.post/3mjdlmh625c27,1,3,4,4,7,15,11,7,2.2,0.1875,2.772588722239781,11,18,48,85,182,134,86,2.7346938775510203,0.060109289617486336,5.209486152841421,0,0,2,2,3,1,-1,0.3333333333333333,0.0,1.3862943611198906,0,0,0,0,0,0,0,0.0,0.0,0.0,120.712878,40.930766,940.722597,9999.0,10,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,11.375,0.1875,0.0,54,9.6,0.83239937,0.0057799607,0.1536935,0.005072294,0.0030548624,joy
at://did:plc:obc5bpd7nn7kx4kln5g3z3db/app.bsky.feed.post/3mjddoec7fk2p,1,11,16,24,38,44,20,-4,0.8,0.24444444444444444,3.8066624897703196,51,89,129,168,186,57,-72,0.43846153846153846,0.2727272727272727,5.231108616854587,1,1,3,4,4,1,-2,0.25,0.2,1.6094379124341003,0,0,0,0,0,0,0,0.0,0.0,0.0,7.81155,4.603367,0.003237,9999.0,55,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,4.133333333333334,0.08888888888888889,0.0,156,5.16,0.99124944,0.0014104915,0.0032311485,0.0015714715,0.0025373718,joy
at://did:plc:occa6kzqgepazfwcyzzfljbr/app.bsky.feed.post/3mjduxcc4ps2m,1,19,26,50,65,77,27,-23,0.5294117647058824,0.24358974358974358,4.356708826689592,214,359,528,688,804,276,-252,0.5217391304347826,0.26583850931677017,6.690842277418564,18,24,47,62,65,18,-29,0.375,0.2727272727272727,4.189654742026425,2,2,2,2,3,1,-1,0.3333333333333333,0.5,1.3862943611198906,25.712197,11.256014,46.812857,78.553593,299,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949,10.307692307692308,0.8333333333333334,0.038461538461538464,627,10.352941176470589,0.06323497,0.71337897,0.15468046,0.020047603,0.048658054,moral_outrage
